country,admin1,intervention_group,date,completeness
BHR,NA,testing_symp,2020-05-09,Unsure
BHR,NA,testing_asymp,2020-05-09,Unsure
BHR,NA,enforcement_deployed,2020-05-09,Complete
BHR,NA,state_of_emergency,2020-05-09,Complete
BHR,NA,mask,2020-05-09,Complete
USA,USA.51_1,closed_border,2020-05-09,Complete
USA,USA.51_1,symp_screening,2020-05-09,Unsure
USA,USA.51_1,quar_iso,2020-05-09,Incomplete
USA,USA.51_1,household_confined,2020-05-09,Unsure
USA,USA.51_1,limited_mvt,2020-05-09,Complete
USA,USA.51_1,school_closed,2020-05-09,Complete
USA,USA.51_1,nursing_home_closed,2020-05-09,Complete
USA,USA.51_1,office_closed,2020-05-09,Complete
USA,USA.51_1,entertainment_closed,2020-05-09,Complete
USA,USA.51_1,restaurant_closed,2020-05-09,Complete
USA,USA.51_1,store_closed,2020-05-09,Unsure
USA,USA.51_1,public_transport_closed,2020-05-09,Complete
USA,USA.51_1,public_space_closed,2020-05-09,Complete
USA,USA.51_1,social_group_limits,2020-05-09,Complete
USA,USA.51_1,contact_tracing,2020-05-09,Unsure
USA,USA.51_1,testing_symp,2020-05-09,Complete
USA,USA.51_1,testing_asymp,2020-05-09,Complete
USA,USA.51_1,enforcement_deployed,2020-05-09,Unsure
USA,USA.51_1,state_of_emergency,2020-05-09,Complete
USA,USA.51_1,mask,2020-05-09,Unsure
USA,USA.51_1,closed_border,2020-05-09,Complete
USA,USA.51_1,symp_screening,2020-05-09,Unsure
USA,USA.51_1,quar_iso,2020-05-09,Unsure
USA,USA.51_1,household_confined,2020-05-09,Unsure
USA,USA.51_1,limited_mvt,2020-05-09,Complete
USA,USA.51_1,school_closed,2020-05-09,Complete
USA,USA.51_1,nursing_home_closed,2020-05-09,Complete
USA,USA.51_1,office_closed,2020-05-09,Complete
USA,USA.51_1,entertainment_closed,2020-05-09,Complete
USA,USA.51_1,restaurant_closed,2020-05-09,Complete
USA,USA.51_1,store_closed,2020-05-09,Unsure
USA,USA.51_1,public_transport_closed,2020-05-09,Complete
USA,USA.51_1,public_space_closed,2020-05-09,Complete
USA,USA.51_1,social_group_limits,2020-05-09,Complete
USA,USA.51_1,contact_tracing,2020-05-09,Unsure
USA,USA.51_1,testing_symp,2020-05-09,Complete
USA,USA.51_1,testing_asymp,2020-05-09,Complete
USA,USA.51_1,enforcement_deployed,2020-05-09,Unsure
USA,USA.51_1,state_of_emergency,2020-05-09,Complete
USA,USA.51_1,mask,2020-05-09,Unsure
GBR,GBR.1_1,closed_border,2020-05-09,Complete
GBR,GBR.1_1,symp_screening,2020-05-09,Complete
GBR,GBR.1_1,quar_iso,2020-05-09,Complete
GBR,GBR.1_1,household_confined,2020-05-09,Complete
GBR,GBR.1_1,limited_mvt,2020-05-09,Complete
GBR,GBR.1_1,school_closed,2020-05-09,Complete
GBR,GBR.1_1,nursing_home_closed,2020-05-09,Complete
GBR,GBR.1_1,office_closed,2020-05-09,Complete
GBR,GBR.1_1,entertainment_closed,2020-05-09,Complete
GBR,GBR.1_1,restaurant_closed,2020-05-09,Complete
GBR,GBR.1_1,store_closed,2020-05-09,Complete
GBR,GBR.1_1,public_transport_closed,2020-05-09,Complete
GBR,GBR.1_1,public_space_closed,2020-05-09,Complete
GBR,GBR.1_1,social_group_limits,2020-05-09,Complete
GBR,GBR.1_1,contact_tracing,2020-05-09,Complete
GBR,GBR.1_1,testing_symp,2020-05-09,Complete
GBR,GBR.1_1,testing_asymp,2020-05-09,Complete
GBR,GBR.1_1,enforcement_deployed,2020-05-09,Complete
GBR,GBR.1_1,state_of_emergency,2020-05-09,Complete
GBR,GBR.1_1,mask,2020-05-09,Complete
GBR,GBR.2_1,closed_border,2020-05-09,Complete
GBR,GBR.2_1,symp_screening,2020-05-09,Complete
GBR,GBR.2_1,quar_iso,2020-05-09,Complete
GBR,GBR.2_1,household_confined,2020-05-09,Complete
GBR,GBR.2_1,limited_mvt,2020-05-09,Complete
GBR,GBR.2_1,school_closed,2020-05-09,Complete
GBR,GBR.2_1,nursing_home_closed,2020-05-09,Complete
GBR,GBR.2_1,office_closed,2020-05-09,Complete
GBR,GBR.2_1,entertainment_closed,2020-05-09,Complete
GBR,GBR.2_1,restaurant_closed,2020-05-09,Complete
GBR,GBR.2_1,store_closed,2020-05-09,Complete
GBR,GBR.2_1,public_transport_closed,2020-05-09,Complete
GBR,GBR.2_1,public_space_closed,2020-05-09,Complete
GBR,GBR.2_1,social_group_limits,2020-05-09,Complete
GBR,GBR.2_1,contact_tracing,2020-05-09,Complete
GBR,GBR.2_1,testing_symp,2020-05-09,Complete
GBR,GBR.2_1,testing_asymp,2020-05-09,Complete
GBR,GBR.2_1,enforcement_deployed,2020-05-09,Complete
GBR,GBR.2_1,state_of_emergency,2020-05-09,Complete
GBR,GBR.2_1,mask,2020-05-09,Complete
GBR,GBR.3_1,closed_border,2020-05-09,Complete
GBR,GBR.3_1,symp_screening,2020-05-09,Complete
GBR,GBR.3_1,quar_iso,2020-05-09,Complete
GBR,GBR.3_1,household_confined,2020-05-09,Complete
GBR,GBR.3_1,limited_mvt,2020-05-09,Complete
GBR,GBR.3_1,school_closed,2020-05-09,Complete
GBR,GBR.3_1,nursing_home_closed,2020-05-09,Complete
GBR,GBR.3_1,office_closed,2020-05-09,Complete
GBR,GBR.3_1,entertainment_closed,2020-05-09,Complete
GBR,GBR.3_1,restaurant_closed,2020-05-09,Complete
GBR,GBR.3_1,store_closed,2020-05-09,Complete
GBR,GBR.3_1,public_transport_closed,2020-05-09,Complete
GBR,GBR.3_1,public_space_closed,2020-05-09,Complete
GBR,GBR.3_1,social_group_limits,2020-05-09,Complete
GBR,GBR.3_1,contact_tracing,2020-05-09,Complete
GBR,GBR.3_1,testing_symp,2020-05-09,Complete
GBR,GBR.3_1,testing_asymp,2020-05-09,Complete
GBR,GBR.3_1,enforcement_deployed,2020-05-09,Complete
GBR,GBR.3_1,state_of_emergency,2020-05-09,Complete
GBR,GBR.3_1,mask,2020-05-09,Complete
SEN,NA,closed_border,2020-05-09,Complete
SEN,NA,symp_screening,2020-05-09,Complete
SEN,NA,quar_iso,2020-05-09,Complete
SEN,NA,household_confined,2020-05-09,Complete
SEN,NA,limited_mvt,2020-05-09,Complete
SEN,NA,school_closed,2020-05-09,Complete
SEN,NA,nursing_home_closed,2020-05-09,Complete
SEN,NA,office_closed,2020-05-09,Complete
SEN,NA,entertainment_closed,2020-05-09,Complete
SEN,NA,restaurant_closed,2020-05-09,Complete
SEN,NA,store_closed,2020-05-09,Complete
SEN,NA,public_transport_closed,2020-05-09,Complete
SEN,NA,public_space_closed,2020-05-09,Complete
SEN,NA,social_group_limits,2020-05-09,Complete
SEN,NA,contact_tracing,2020-05-09,Complete
SEN,NA,testing_symp,2020-05-09,Complete
SEN,NA,testing_asymp,2020-05-09,Complete
SEN,NA,enforcement_deployed,2020-05-09,Complete
SEN,NA,state_of_emergency,2020-05-09,Complete
SEN,NA,mask,2020-05-09,Complete
SEN,SEN.1_1,closed_border,2020-05-09,Complete
SEN,SEN.1_1,symp_screening,2020-05-09,Unsure
SEN,SEN.1_1,quar_iso,2020-05-09,Complete
SEN,SEN.1_1,household_confined,2020-05-09,Complete
SEN,SEN.1_1,limited_mvt,2020-05-09,Complete
SEN,SEN.1_1,school_closed,2020-05-09,Complete
SEN,SEN.1_1,nursing_home_closed,2020-05-09,Unsure
SEN,SEN.1_1,office_closed,2020-05-09,Complete
SEN,SEN.1_1,entertainment_closed,2020-05-09,Complete
SEN,SEN.1_1,restaurant_closed,2020-05-09,Complete
SEN,SEN.1_1,store_closed,2020-05-09,Complete
SEN,SEN.1_1,public_transport_closed,2020-05-09,Complete
SEN,SEN.1_1,public_space_closed,2020-05-09,Complete
SEN,SEN.1_1,social_group_limits,2020-05-09,Complete
SEN,SEN.1_1,contact_tracing,2020-05-09,Complete
SEN,SEN.1_1,testing_symp,2020-05-09,Complete
SEN,SEN.1_1,testing_asymp,2020-05-09,Unsure
SEN,SEN.1_1,enforcement_deployed,2020-05-09,Complete
SEN,SEN.1_1,state_of_emergency,2020-05-09,Complete
SEN,SEN.1_1,mask,2020-05-09,Complete
GBR,GBR.4_1,closed_border,2020-05-09,Complete
GBR,GBR.4_1,symp_screening,2020-05-09,Complete
GBR,GBR.4_1,quar_iso,2020-05-09,Complete
GBR,GBR.4_1,household_confined,2020-05-09,Complete
GBR,GBR.4_1,limited_mvt,2020-05-09,Complete
GBR,GBR.4_1,school_closed,2020-05-09,Complete
GBR,GBR.4_1,nursing_home_closed,2020-05-09,Complete
GBR,GBR.4_1,office_closed,2020-05-09,Complete
GBR,GBR.4_1,entertainment_closed,2020-05-09,Complete
GBR,GBR.4_1,restaurant_closed,2020-05-09,Complete
GBR,GBR.4_1,store_closed,2020-05-09,Complete
GBR,GBR.4_1,public_transport_closed,2020-05-09,Complete
GBR,GBR.4_1,public_space_closed,2020-05-09,Complete
GBR,GBR.4_1,social_group_limits,2020-05-09,Complete
GBR,GBR.4_1,contact_tracing,2020-05-09,Complete
GBR,GBR.4_1,testing_symp,2020-05-09,Complete
GBR,GBR.4_1,testing_asymp,2020-05-09,Complete
GBR,GBR.4_1,enforcement_deployed,2020-05-09,Complete
GBR,GBR.4_1,state_of_emergency,2020-05-09,Complete
GBR,GBR.4_1,mask,2020-05-09,Complete
SEN,SEN.2_1,closed_border,2020-05-09,Complete
SEN,SEN.2_1,symp_screening,2020-05-09,Complete
SEN,SEN.2_1,quar_iso,2020-05-09,Complete
SEN,SEN.2_1,household_confined,2020-05-09,Complete
SEN,SEN.2_1,limited_mvt,2020-05-09,Complete
SEN,SEN.2_1,school_closed,2020-05-09,Complete
SEN,SEN.2_1,nursing_home_closed,2020-05-09,Complete
SEN,SEN.2_1,office_closed,2020-05-09,Complete
SEN,SEN.2_1,entertainment_closed,2020-05-09,Complete
SEN,SEN.2_1,restaurant_closed,2020-05-09,Complete
SEN,SEN.2_1,store_closed,2020-05-09,Complete
SEN,SEN.2_1,public_transport_closed,2020-05-09,Complete
SEN,SEN.2_1,public_space_closed,2020-05-09,Complete
SEN,SEN.2_1,social_group_limits,2020-05-09,Complete
SEN,SEN.2_1,contact_tracing,2020-05-09,Complete
SEN,SEN.2_1,testing_symp,2020-05-09,Complete
SEN,SEN.2_1,testing_asymp,2020-05-09,Incomplete
SEN,SEN.2_1,enforcement_deployed,2020-05-09,Complete
SEN,SEN.2_1,state_of_emergency,2020-05-09,Complete
SEN,SEN.2_1,mask,2020-05-09,Complete
SEN,SEN.5_1,closed_border,2020-05-09,Complete
SEN,SEN.5_1,symp_screening,2020-05-09,Complete
SEN,SEN.5_1,quar_iso,2020-05-09,Complete
SEN,SEN.5_1,household_confined,2020-05-09,Complete
SEN,SEN.5_1,limited_mvt,2020-05-09,Complete
SEN,SEN.5_1,school_closed,2020-05-09,Complete
SEN,SEN.5_1,nursing_home_closed,2020-05-09,Complete
SEN,SEN.5_1,office_closed,2020-05-09,Complete
SEN,SEN.5_1,entertainment_closed,2020-05-09,Complete
SEN,SEN.5_1,restaurant_closed,2020-05-09,Complete
SEN,SEN.5_1,store_closed,2020-05-09,Complete
SEN,SEN.5_1,public_transport_closed,2020-05-09,Complete
SEN,SEN.5_1,public_space_closed,2020-05-09,Complete
SEN,SEN.5_1,social_group_limits,2020-05-09,Complete
SEN,SEN.5_1,contact_tracing,2020-05-09,Complete
SEN,SEN.5_1,testing_symp,2020-05-09,Complete
SEN,SEN.5_1,testing_asymp,2020-05-09,Incomplete
SEN,SEN.5_1,enforcement_deployed,2020-05-09,Complete
SEN,SEN.5_1,state_of_emergency,2020-05-09,Complete
SEN,SEN.5_1,mask,2020-05-09,Complete
SEN,SEN.14_1,closed_border,2020-05-09,Complete
SEN,SEN.14_1,symp_screening,2020-05-09,Complete
SEN,SEN.14_1,quar_iso,2020-05-09,Complete
SEN,SEN.14_1,household_confined,2020-05-09,Complete
SEN,SEN.14_1,limited_mvt,2020-05-09,Complete
SEN,SEN.14_1,school_closed,2020-05-09,Complete
SEN,SEN.14_1,nursing_home_closed,2020-05-09,Complete
SEN,SEN.14_1,office_closed,2020-05-09,Complete
SEN,SEN.14_1,entertainment_closed,2020-05-09,Complete
SEN,SEN.14_1,restaurant_closed,2020-05-09,Complete
SEN,SEN.14_1,store_closed,2020-05-09,Complete
SEN,SEN.14_1,public_transport_closed,2020-05-09,Unsure
SEN,SEN.14_1,public_space_closed,2020-05-09,Complete
SEN,SEN.14_1,social_group_limits,2020-05-09,Complete
SEN,SEN.14_1,contact_tracing,2020-05-09,Complete
SEN,SEN.14_1,testing_symp,2020-05-09,Complete
SEN,SEN.14_1,testing_asymp,2020-05-09,Incomplete
SEN,SEN.14_1,enforcement_deployed,2020-05-09,Complete
SEN,SEN.14_1,state_of_emergency,2020-05-09,Complete
SEN,SEN.14_1,mask,2020-05-09,Complete
SEN,SEN.13_1,closed_border,2020-05-09,Complete
SEN,SEN.13_1,symp_screening,2020-05-09,Complete
SEN,SEN.13_1,quar_iso,2020-05-09,Complete
SEN,SEN.13_1,household_confined,2020-05-09,Complete
SEN,SEN.13_1,limited_mvt,2020-05-09,Complete
SEN,SEN.13_1,school_closed,2020-05-09,Complete
SEN,SEN.13_1,nursing_home_closed,2020-05-09,Complete
SEN,SEN.13_1,office_closed,2020-05-09,Complete
SEN,SEN.13_1,entertainment_closed,2020-05-09,Complete
SEN,SEN.13_1,restaurant_closed,2020-05-09,Complete
SEN,SEN.13_1,store_closed,2020-05-09,Complete
SEN,SEN.13_1,public_transport_closed,2020-05-09,Complete
SEN,SEN.13_1,public_space_closed,2020-05-09,Complete
SEN,SEN.13_1,social_group_limits,2020-05-09,Complete
SEN,SEN.13_1,contact_tracing,2020-05-09,Complete
SEN,SEN.13_1,testing_symp,2020-05-09,Complete
SEN,SEN.13_1,testing_asymp,2020-05-09,Incomplete
SEN,SEN.13_1,enforcement_deployed,2020-05-09,Complete
SEN,SEN.13_1,state_of_emergency,2020-05-09,Complete
SEN,SEN.13_1,mask,2020-05-09,Complete
BHR,NA,closed_border,2020-05-09,Unsure
BHR,NA,symp_screening,2020-05-09,Complete
BHR,NA,quar_iso,2020-05-09,Complete
BHR,NA,household_confined,2020-05-09,Complete
BHR,NA,limited_mvt,2020-05-09,Complete
BHR,NA,school_closed,2020-05-09,Complete
BHR,NA,nursing_home_closed,2020-05-09,Complete
BHR,NA,office_closed,2020-05-09,Complete
BHR,NA,entertainment_closed,2020-05-09,Complete
BHR,NA,restaurant_closed,2020-05-09,Complete
BHR,NA,store_closed,2020-05-09,Complete
BHR,NA,public_transport_closed,2020-05-09,Complete
BHR,NA,public_space_closed,2020-05-09,Complete
BHR,NA,social_group_limits,2020-05-09,Complete
BHR,NA,contact_tracing,2020-05-09,Unsure
BHR,NA,testing_symp,2020-05-09,Unsure
BHR,NA,testing_asymp,2020-05-09,Unsure
BHR,NA,enforcement_deployed,2020-05-09,Complete
BHR,NA,state_of_emergency,2020-05-09,Complete
BHR,NA,mask,2020-05-09,Complete
GNQ,NA,closed_border,2020-05-09,Incomplete
GNQ,NA,symp_screening,2020-05-09,Incomplete
GNQ,NA,quar_iso,2020-05-09,Incomplete
GNQ,NA,household_confined,2020-05-09,Incomplete
GNQ,NA,limited_mvt,2020-05-09,Incomplete
GNQ,NA,school_closed,2020-05-09,Incomplete
GNQ,NA,nursing_home_closed,2020-05-09,Incomplete
GNQ,NA,office_closed,2020-05-09,Incomplete
GNQ,NA,entertainment_closed,2020-05-09,Incomplete
GNQ,NA,restaurant_closed,2020-05-09,Incomplete
GNQ,NA,store_closed,2020-05-09,Incomplete
GNQ,NA,public_transport_closed,2020-05-09,Incomplete
GNQ,NA,public_space_closed,2020-05-09,Incomplete
GNQ,NA,social_group_limits,2020-05-09,Incomplete
GNQ,NA,contact_tracing,2020-05-09,Incomplete
GNQ,NA,testing_symp,2020-05-09,Incomplete
GNQ,NA,testing_asymp,2020-05-09,Incomplete
GNQ,NA,enforcement_deployed,2020-05-09,Incomplete
GNQ,NA,state_of_emergency,2020-05-09,Unsure
GNQ,NA,mask,2020-05-09,Incomplete
MWI,NA,closed_border,2020-05-09,Complete
MWI,NA,symp_screening,2020-05-09,Complete
MWI,NA,quar_iso,2020-05-09,Complete
MWI,NA,household_confined,2020-05-09,Complete
MWI,NA,limited_mvt,2020-05-09,Incomplete
MWI,NA,school_closed,2020-05-09,Complete
MWI,NA,nursing_home_closed,2020-05-09,Complete
MWI,NA,office_closed,2020-05-09,Complete
MWI,NA,entertainment_closed,2020-05-09,Complete
MWI,NA,restaurant_closed,2020-05-09,Complete
MWI,NA,store_closed,2020-05-09,Unsure
MWI,NA,public_transport_closed,2020-05-09,Incomplete
MWI,NA,public_space_closed,2020-05-09,Complete
MWI,NA,social_group_limits,2020-05-09,Complete
MWI,NA,contact_tracing,2020-05-09,Complete
MWI,NA,testing_symp,2020-05-09,Unsure
MWI,NA,testing_asymp,2020-05-09,Unsure
MWI,NA,enforcement_deployed,2020-05-09,Complete
MWI,NA,state_of_emergency,2020-05-09,Complete
MWI,NA,mask,2020-05-09,Complete
ITA,ITA.7_1,closed_border,2020-05-09,Complete
ITA,ITA.7_1,symp_screening,2020-05-09,Complete
ITA,ITA.7_1,quar_iso,2020-05-09,Complete
ITA,ITA.7_1,household_confined,2020-05-09,Complete
ITA,ITA.7_1,limited_mvt,2020-05-09,Complete
ITA,ITA.7_1,school_closed,2020-05-09,Complete
ITA,ITA.7_1,nursing_home_closed,2020-05-09,Complete
ITA,ITA.7_1,office_closed,2020-05-09,Complete
ITA,ITA.7_1,entertainment_closed,2020-05-09,Complete
ITA,ITA.7_1,restaurant_closed,2020-05-09,Complete
ITA,ITA.7_1,store_closed,2020-05-09,Complete
ITA,ITA.7_1,public_transport_closed,2020-05-09,Complete
ITA,ITA.7_1,public_space_closed,2020-05-09,Complete
ITA,ITA.7_1,social_group_limits,2020-05-09,Complete
ITA,ITA.7_1,contact_tracing,2020-05-09,Complete
ITA,ITA.7_1,testing_symp,2020-05-09,Complete
ITA,ITA.7_1,testing_asymp,2020-05-09,Complete
ITA,ITA.7_1,enforcement_deployed,2020-05-09,Complete
ITA,ITA.7_1,state_of_emergency,2020-05-09,Complete
ITA,ITA.7_1,mask,2020-05-09,Complete
USA,USA.1_1,closed_border,2020-05-09,Complete
USA,USA.1_1,symp_screening,2020-05-09,Complete
USA,USA.1_1,quar_iso,2020-05-09,Complete
USA,USA.1_1,household_confined,2020-05-09,Complete
USA,USA.1_1,limited_mvt,2020-05-09,Complete
USA,USA.1_1,school_closed,2020-05-09,Complete
USA,USA.1_1,nursing_home_closed,2020-05-09,Complete
USA,USA.1_1,office_closed,2020-05-09,Complete
USA,USA.1_1,entertainment_closed,2020-05-09,Complete
USA,USA.1_1,restaurant_closed,2020-05-09,Complete
USA,USA.1_1,store_closed,2020-05-09,Complete
USA,USA.1_1,public_transport_closed,2020-05-09,Complete
USA,USA.1_1,public_space_closed,2020-05-09,Complete
USA,USA.1_1,social_group_limits,2020-05-09,Complete
USA,USA.1_1,contact_tracing,2020-05-09,Complete
USA,USA.1_1,testing_symp,2020-05-09,Complete
USA,USA.1_1,testing_asymp,2020-05-09,Complete
USA,USA.1_1,enforcement_deployed,2020-05-09,Complete
USA,USA.1_1,state_of_emergency,2020-05-09,Complete
USA,USA.1_1,mask,2020-05-09,Complete
ITA,ITA.6_1,closed_border,2020-05-09,Complete
ITA,ITA.6_1,symp_screening,2020-05-09,Complete
ITA,ITA.6_1,quar_iso,2020-05-09,Complete
ITA,ITA.6_1,household_confined,2020-05-09,Complete
ITA,ITA.6_1,limited_mvt,2020-05-09,Complete
ITA,ITA.6_1,school_closed,2020-05-09,Complete
ITA,ITA.6_1,nursing_home_closed,2020-05-09,Complete
ITA,ITA.6_1,office_closed,2020-05-09,Complete
ITA,ITA.6_1,entertainment_closed,2020-05-09,Complete
ITA,ITA.6_1,restaurant_closed,2020-05-09,Complete
ITA,ITA.6_1,store_closed,2020-05-09,Complete
ITA,ITA.6_1,public_transport_closed,2020-05-09,Complete
ITA,ITA.6_1,public_space_closed,2020-05-09,Complete
ITA,ITA.6_1,social_group_limits,2020-05-09,Complete
ITA,ITA.6_1,contact_tracing,2020-05-09,Complete
ITA,ITA.6_1,testing_symp,2020-05-09,Complete
ITA,ITA.6_1,testing_asymp,2020-05-09,Complete
ITA,ITA.6_1,enforcement_deployed,2020-05-09,Complete
ITA,ITA.6_1,state_of_emergency,2020-05-09,Complete
ITA,ITA.6_1,mask,2020-05-09,Complete
USA,USA.47_1,closed_border,2020-05-09,Complete
USA,USA.47_1,symp_screening,2020-05-09,Unsure
USA,USA.47_1,quar_iso,2020-05-09,Unsure
USA,USA.47_1,household_confined,2020-05-09,Complete
USA,USA.47_1,limited_mvt,2020-05-09,Complete
USA,USA.47_1,school_closed,2020-05-09,Complete
USA,USA.47_1,nursing_home_closed,2020-05-09,Complete
USA,USA.47_1,office_closed,2020-05-09,Complete
USA,USA.47_1,entertainment_closed,2020-05-09,Unsure
USA,USA.47_1,restaurant_closed,2020-05-09,Complete
USA,USA.47_1,store_closed,2020-05-09,Unsure
USA,USA.47_1,public_transport_closed,2020-05-09,Complete
USA,USA.47_1,public_space_closed,2020-05-09,Unsure
USA,USA.47_1,social_group_limits,2020-05-09,Complete
USA,USA.47_1,contact_tracing,2020-05-09,Unsure
USA,USA.47_1,testing_symp,2020-05-09,Unsure
USA,USA.47_1,testing_asymp,2020-05-09,Unsure
USA,USA.47_1,enforcement_deployed,2020-05-09,Complete
USA,USA.47_1,state_of_emergency,2020-05-09,Complete
USA,USA.47_1,mask,2020-05-09,Unsure
ITA,ITA.9_1,closed_border,2020-05-09,Complete
ITA,ITA.9_1,symp_screening,2020-05-09,Complete
ITA,ITA.9_1,quar_iso,2020-05-09,Complete
ITA,ITA.9_1,household_confined,2020-05-09,Complete
ITA,ITA.9_1,limited_mvt,2020-05-09,Complete
ITA,ITA.9_1,school_closed,2020-05-09,Complete
ITA,ITA.9_1,nursing_home_closed,2020-05-09,Complete
ITA,ITA.9_1,office_closed,2020-05-09,Complete
ITA,ITA.9_1,entertainment_closed,2020-05-09,Complete
ITA,ITA.9_1,restaurant_closed,2020-05-09,Complete
ITA,ITA.9_1,store_closed,2020-05-09,Complete
ITA,ITA.9_1,public_transport_closed,2020-05-09,Complete
ITA,ITA.9_1,public_space_closed,2020-05-09,Complete
ITA,ITA.9_1,social_group_limits,2020-05-09,Complete
ITA,ITA.9_1,contact_tracing,2020-05-09,Complete
ITA,ITA.9_1,testing_symp,2020-05-09,Complete
ITA,ITA.9_1,testing_asymp,2020-05-09,Complete
ITA,ITA.9_1,enforcement_deployed,2020-05-09,Complete
ITA,ITA.9_1,state_of_emergency,2020-05-09,Complete
ITA,ITA.9_1,mask,2020-05-09,Complete
ITA,ITA.10_1,closed_border,2020-05-09,Complete
ITA,ITA.10_1,symp_screening,2020-05-09,Complete
ITA,ITA.10_1,quar_iso,2020-05-09,Complete
ITA,ITA.10_1,household_confined,2020-05-09,Complete
ITA,ITA.10_1,limited_mvt,2020-05-09,Complete
ITA,ITA.10_1,school_closed,2020-05-09,Complete
ITA,ITA.10_1,nursing_home_closed,2020-05-09,Complete
ITA,ITA.10_1,office_closed,2020-05-09,Complete
ITA,ITA.10_1,entertainment_closed,2020-05-09,Complete
ITA,ITA.10_1,restaurant_closed,2020-05-09,Complete
ITA,ITA.10_1,store_closed,2020-05-09,Complete
ITA,ITA.10_1,public_transport_closed,2020-05-09,Complete
ITA,ITA.10_1,public_space_closed,2020-05-09,Complete
ITA,ITA.10_1,social_group_limits,2020-05-09,Complete
ITA,ITA.10_1,contact_tracing,2020-05-09,Complete
ITA,ITA.10_1,testing_symp,2020-05-09,Complete
ITA,ITA.10_1,testing_asymp,2020-05-09,Complete
ITA,ITA.10_1,enforcement_deployed,2020-05-09,Complete
ITA,ITA.10_1,state_of_emergency,2020-05-09,Complete
ITA,ITA.10_1,mask,2020-05-09,Complete
TON,NA,closed_border,2020-05-09,Complete
TON,NA,symp_screening,2020-05-09,Unsure
TON,NA,quar_iso,2020-05-09,Unsure
TON,NA,household_confined,2020-05-09,Unsure
TON,NA,limited_mvt,2020-05-09,Complete
TON,NA,school_closed,2020-05-09,Complete
TON,NA,nursing_home_closed,2020-05-09,Complete
TON,NA,office_closed,2020-05-09,Complete
TON,NA,entertainment_closed,2020-05-09,Complete
TON,NA,restaurant_closed,2020-05-09,Complete
TON,NA,store_closed,2020-05-09,Complete
TON,NA,public_transport_closed,2020-05-09,Complete
TON,NA,public_space_closed,2020-05-09,Complete
TON,NA,social_group_limits,2020-05-09,Complete
TON,NA,contact_tracing,2020-05-09,Unsure
TON,NA,testing_symp,2020-05-09,Unsure
TON,NA,testing_asymp,2020-05-09,Unsure
TON,NA,enforcement_deployed,2020-05-09,Complete
TON,NA,state_of_emergency,2020-05-09,Complete
TON,NA,mask,2020-05-09,Complete
ITA,ITA.13_1,closed_border,2020-05-09,Complete
ITA,ITA.13_1,symp_screening,2020-05-09,Complete
ITA,ITA.13_1,quar_iso,2020-05-09,Complete
ITA,ITA.13_1,household_confined,2020-05-09,Complete
ITA,ITA.13_1,limited_mvt,2020-05-09,Complete
ITA,ITA.13_1,school_closed,2020-05-09,Complete
ITA,ITA.13_1,nursing_home_closed,2020-05-09,Complete
ITA,ITA.13_1,office_closed,2020-05-09,Complete
ITA,ITA.13_1,entertainment_closed,2020-05-09,Complete
ITA,ITA.13_1,restaurant_closed,2020-05-09,Complete
ITA,ITA.13_1,store_closed,2020-05-09,Complete
ITA,ITA.13_1,public_transport_closed,2020-05-09,Complete
ITA,ITA.13_1,public_space_closed,2020-05-09,Complete
ITA,ITA.13_1,social_group_limits,2020-05-09,Complete
ITA,ITA.13_1,contact_tracing,2020-05-09,Complete
ITA,ITA.13_1,testing_symp,2020-05-09,Complete
ITA,ITA.13_1,testing_asymp,2020-05-09,Complete
ITA,ITA.13_1,enforcement_deployed,2020-05-09,Complete
ITA,ITA.13_1,state_of_emergency,2020-05-09,Complete
ITA,ITA.13_1,mask,2020-05-09,Complete
ITA,ITA.16_1,closed_border,2020-05-09,Complete
ITA,ITA.16_1,symp_screening,2020-05-09,Complete
ITA,ITA.16_1,quar_iso,2020-05-09,Complete
ITA,ITA.16_1,household_confined,2020-05-09,Complete
ITA,ITA.16_1,limited_mvt,2020-05-09,Complete
ITA,ITA.16_1,school_closed,2020-05-09,Complete
ITA,ITA.16_1,nursing_home_closed,2020-05-09,Complete
ITA,ITA.16_1,office_closed,2020-05-09,Complete
ITA,ITA.16_1,entertainment_closed,2020-05-09,Complete
ITA,ITA.16_1,restaurant_closed,2020-05-09,Complete
ITA,ITA.16_1,store_closed,2020-05-09,Complete
ITA,ITA.16_1,public_transport_closed,2020-05-09,Complete
ITA,ITA.16_1,public_space_closed,2020-05-09,Complete
ITA,ITA.16_1,social_group_limits,2020-05-09,Complete
ITA,ITA.16_1,contact_tracing,2020-05-09,Complete
ITA,ITA.16_1,testing_symp,2020-05-09,Complete
ITA,ITA.16_1,testing_asymp,2020-05-09,Complete
ITA,ITA.16_1,enforcement_deployed,2020-05-09,Complete
ITA,ITA.16_1,state_of_emergency,2020-05-09,Complete
ITA,ITA.16_1,mask,2020-05-09,Complete
ITA,ITA.17_1,closed_border,2020-05-09,Complete
ITA,ITA.17_1,symp_screening,2020-05-09,Complete
ITA,ITA.17_1,quar_iso,2020-05-09,Complete
ITA,ITA.17_1,household_confined,2020-05-09,Complete
ITA,ITA.17_1,limited_mvt,2020-05-09,Complete
ITA,ITA.17_1,school_closed,2020-05-09,Complete
ITA,ITA.17_1,nursing_home_closed,2020-05-09,Complete
ITA,ITA.17_1,office_closed,2020-05-09,Complete
